episode,reward,loss,mean_q,epsilon,steps,slices,covered,hard_total,val_recall,val_slices,val_score,val_mAP50,val_small_recall,val_fp_per_image,val_crops,val_benchmark_score
23273,132.28397,0.0,22.093004,0.05,20,1,0,0,,,,,,,,
23275,67.890435,0.125123,22.093004,0.05,19,1,0,0,,,,,,,,
23274,96.965718,0.0,22.139286,0.05,20,1,0,0,,,,,,,,
23277,62.435002,0.127503,22.368975,0.05,18,1,0,0,,,,,,,,
23278,135.048119,0.0,22.345342,0.05,20,1,0,0,,,,,,,,
23279,17.270931,0.0,22.243125,0.05,17,1,0,0,,,,,,,,
23280,56.095498,0.104697,22.124662,0.05,20,1,0,0,,,,,,,,
23284,60.426817,0.0,22.081656,0.05,19,1,0,0,,,,,,,,
23281,103.443444,0.094497,22.081656,0.05,20,1,0,0,,,,,,,,
23282,126.334596,0.0,22.081656,0.05,20,1,0,0,,,,,,,,
23283,131.567695,0.087571,22.081656,0.05,20,1,0,0,,,,,,,,
23285,137.5478,0.115253,21.946696,0.05,20,1,0,0,,,,,,,,
23286,26.314652,0.0,21.842616,0.05,17,1,0,0,,,,,,,,
23291,3.721976,0.0,21.924005,0.05,13,1,0,0,,,,,,,,
23287,137.975049,0.0,21.939245,0.05,20,1,0,0,,,,,,,,
23290,35.597692,0.118494,21.952971,0.05,17,1,0,0,,,,,,,,
23288,60.190819,0.127455,22.08382,0.05,20,1,0,0,,,,,,,,
23289,143.522624,0.0,22.101014,0.05,20,1,0,0,,,,,,,,
23292,126.984229,0.105617,22.101014,0.05,20,1,0,0,,,,,,,,
23293,122.930608,0.097702,21.921889,0.05,20,1,0,0,,,,,,,,
23299,-1.04637,0.0,21.843813,0.05,6,1,0,0,,,,,,,,
23295,5.407377,0.0,21.816638,0.05,17,1,0,0,,,,,,,,
23294,129.996499,0.0,21.846833,0.05,20,1,0,0,,,,,,,,
23303,6.105449,0.0,21.905236,0.05,4,1,0,0,,,,,,,,
23296,77.87179,0.0,21.970999,0.05,20,1,0,0,,,,,,,,
23297,122.848575,0.13792,22.030593,0.05,20,1,0,0,,,,,,,,
23298,141.718134,0.096648,22.358303,0.05,20,1,0,0,,,,,,,,
23300,151.129333,0.109513,22.559738,0.05,20,1,0,0,,,,,,,,
23302,40.280406,0.0,22.573528,0.05,19,1,0,0,,,,,,,,
23301,65.840476,0.119094,22.573528,0.05,20,1,0,0,,,,,,,,
23306,37.830229,0.0,22.642966,0.05,10,1,0,0,,,,,,,,
23309,30.969264,0.120438,22.67552,0.05,11,1,0,0,,,,,,,,
23304,105.719871,0.0,22.655598,0.05,20,1,0,0,,,,,,,,
23305,38.704972,0.0,22.835752,0.05,20,1,0,0,,,,,,,,
23307,145.868654,0.109013,23.15978,0.05,20,1,0,0,,,,,,,,
23308,89.073693,0.099212,23.430956,0.05,20,1,0,0,,,,,,,,
23312,21.583506,0.0,22.83787,0.05,19,1,0,0,,,,,,,,
23310,92.33538,0.0,22.83787,0.05,20,1,0,0,,,,,,,,
23311,61.745801,0.108745,22.83787,0.05,20,1,0,0,,,,,,,,
23313,125.056057,0.119312,22.137692,0.05,20,1,0,0,,,,,,,,
23314,149.307333,0.0,22.070078,0.05,20,1,0,0,,,,,,,,
23315,133.018326,0.0,22.053253,0.05,20,1,0,0,,,,,,,,
23317,63.805041,0.119505,22.067457,0.05,17,1,0,0,,,,,,,,
23316,53.718718,0.113119,22.067457,0.05,19,1,0,0,,,,,,,,
23319,60.205294,0.0,21.85956,0.05,19,1,0,0,,,,,,,,
23318,129.816156,0.0,21.723467,0.05,20,1,0,0,,,,,,,,
23320,88.367174,0.110705,21.723467,0.05,20,1,0,0,,,,,,,,
23327,0.736169,0.0,21.399518,0.05,4,1,0,0,,,,,,,,
23321,57.698906,0.094999,21.323709,0.05,19,1,0,0,,,,,,,,
23326,20.344842,0.0,21.339241,0.05,7,1,0,0,,,,,,,,
23322,111.314465,0.0,21.404447,0.05,20,1,0,0,,,,,,,,
23323,114.708553,0.0,21.557042,0.05,20,1,0,0,,,,,,,,
23324,53.694167,0.117756,21.87095,0.05,20,1,0,0,,,,,,,,
23325,142.589622,0.124581,21.87095,0.05,20,1,0,0,,,,,,,,
23334,41.896705,0.090766,22.64632,0.05,7,1,0,0,,,,,,,,
23328,131.226551,0.142546,22.630394,0.05,20,1,0,0,,,,,,,,
23329,122.668666,0.0,22.538369,0.05,20,1,0,0,,,,,,,,
23330,140.41669,0.122027,22.534257,0.05,20,1,0,0,,,,,,,,
23331,123.533322,0.0,22.547904,0.05,20,1,0,0,,,,,,,,
23332,59.878098,0.0,22.608474,0.05,20,1,0,0,,,,,,,,
23333,152.519189,0.0,22.706937,0.05,20,1,0,0,,,,,,,,
23335,88.093841,0.110893,22.90111,0.05,20,1,0,0,,,,,,,,
23339,42.872563,0.117236,23.018536,0.05,9,1,0,0,,,,,,,,
23336,145.478586,0.131731,22.95596,0.05,20,1,0,0,,,,,,,,
23337,77.729895,0.132928,23.001381,0.05,20,1,0,0,,,,,,,,
23338,29.805067,0.0,22.980231,0.05,17,1,0,0,,,,,,,,
23340,97.443275,0.0,22.839908,0.05,20,1,0,0,,,,,,,,
23341,29.183227,0.0,22.839908,0.05,19,1,0,0,,,,,,,,
23342,92.832141,0.0,22.781605,0.05,20,1,0,0,,,,,,,,
23343,75.292593,0.112068,22.781925,0.05,20,1,0,0,,,,,,,,
23345,69.990572,0.114498,22.669842,0.05,15,1,0,0,,,,,,,,
23344,137.694193,0.107682,22.585119,0.05,20,1,0,0,,,,,,,,
23352,18.592679,0.171272,22.453386,0.05,3,1,0,0,,,,,,,,
23346,16.537875,0.101155,22.358536,0.05,17,1,0,0,,,,,,,,
23347,130.188413,0.0,22.315576,0.05,20,1,0,0,,,,,,,,
23355,7.911932,0.121689,22.315576,0.05,4,1,0,0,,,,,,,,
23349,20.000844,0.0,22.189754,0.05,18,1,0,0,,,,,,,,
23350,10.652486,0.0,22.205746,0.05,16,1,0,0,,,,,,,,
23348,105.89956,0.0,22.242202,0.05,20,1,0,0,,,,,,,,
23351,36.8628,0.116573,21.957512,0.05,20,1,0,0,,,,,,,,
23353,81.216718,0.113972,21.738831,0.05,20,1,0,0,,,,,,,,
23354,120.516432,0.111941,21.627872,0.05,20,1,0,0,,,,,,,,
23357,7.889568,0.09525,21.648818,0.05,18,1,0,0,,,,,,,,
23356,131.769023,0.0,21.676137,0.05,20,1,0,0,,,,,,,,
23360,6.714957,0.0,21.618605,0.05,17,1,0,0,,,,,,,,
23358,40.950124,0.0,21.681723,0.05,20,1,0,0,,,,,,,,
23359,97.771241,0.0,21.793777,0.05,20,1,0,0,,,,,,,,
23361,63.76728,0.104677,22.294106,0.05,20,1,0,0,,,,,,,,
23362,74.775772,0.087176,22.173948,0.05,20,1,0,0,,,,,,,,
23363,127.623599,0.12628,22.169796,0.05,20,1,0,0,,,,,,,,
23369,22.048877,0.176919,22.249751,0.05,8,1,0,0,,,,,,,,
23364,62.235837,0.121126,22.249751,0.05,20,1,0,0,,,,,,,,
23365,62.652559,0.0,22.309765,0.05,20,1,0,0,,,,,,,,
23366,109.923683,0.0,22.3841,0.05,20,1,0,0,,,,,,,,
23367,105.044112,0.0,22.460854,0.05,20,1,0,0,,,,,,,,
23368,114.167589,0.0,22.525021,0.05,20,1,0,0,,,,,,,,
23374,37.319738,0.0,22.556426,0.05,9,1,0,0,,,,,,,,
23376,7.975504,0.0,21.974438,0.05,10,1,0,0,,,,,,,,
23370,132.792478,0.120382,21.974438,0.05,20,1,0,0,,,,,,,,
23371,79.322891,0.100764,21.889789,0.05,20,1,0,0,,,,,,,,
23372,145.353851,0.111396,21.828688,0.05,20,1,0,0,,,,,,,,
23373,153.44881,0.093747,21.828688,0.05,20,1,0,0,,,,,,,,
23375,37.00943,0.0,22.150998,0.05,20,1,0,0,,,,,,,,
23377,70.430967,0.0,22.414432,0.05,20,1,0,0,,,,,,,,
23378,52.34658,0.0,22.369485,0.05,19,1,0,0,,,,,,,,
23379,135.374639,0.0,22.04309,0.05,20,1,0,0,,,,,,,,
23380,110.814547,0.135405,22.04309,0.05,20,1,0,0,,,,,,,,
23381,118.054539,0.105822,21.955001,0.05,20,1,0,0,,,,,,,,
23389,-0.047969,0.160019,21.91509,0.05,1,1,0,0,,,,,,,,
23384,71.827838,0.0,21.756699,0.05,16,1,0,0,,,,,,,,
23382,138.826922,0.116014,21.756699,0.05,20,1,0,0,,,,,,,,
23383,136.721351,0.103428,21.756699,0.05,20,1,0,0,,,,,,,,
23385,3.108732,0.0,21.756699,0.05,14,1,0,0,,,,,,,,
23390,-0.003874,0.059528,21.806393,0.05,3,1,0,0,,,,,,,,
23393,5.351885,0.0851,21.815857,0.05,2,1,0,0,,,,,,,,
23386,66.004167,0.0,21.643964,0.05,20,1,0,0,,,,,,,,
23387,77.32296,0.0,21.548241,0.05,20,1,0,0,,,,,,,,
23388,20.371556,0.100372,21.548241,0.05,20,1,0,0,,,,,,,,
23395,14.602832,0.119806,21.513147,0.05,16,1,0,0,,,,,,,,
23391,3.179143,0.0,21.505501,0.05,18,1,0,0,,,,,,,,
23394,26.013177,0.0,21.507527,0.05,19,1,0,0,,,,,,,,
23392,91.030885,0.148225,21.56147,0.05,20,1,0,0,,,,,,,,
23400,18.680691,0.104671,21.630864,0.05,4,1,0,0,,,,,,,,
23396,45.481943,0.10418,21.731684,0.05,20,1,0,0,,,,,,,,
23397,145.98877,0.0,22.213376,0.05,20,1,0,0,,,,,,,,
23399,34.848666,0.135288,22.338444,0.05,19,1,0,0,,,,,,,,
23398,178.79662,0.0,22.444532,0.05,20,1,0,0,,,,,,,,
23401,94.600318,0.0,22.469373,0.05,20,1,0,0,,,,,,,,
23403,18.822709,0.115291,22.469373,0.05,18,1,0,0,,,,,,,,
23402,97.894173,0.0,22.55183,0.05,20,1,0,0,,,,,,,,
23408,18.044155,0.0,22.660226,0.05,5,1,0,0,,,,,,,,
23404,76.05626,0.106216,22.752353,0.05,20,1,0,0,,,,,,,,
23405,126.989248,0.111198,22.858812,0.05,20,1,0,0,,,,,,,,
23411,3.130838,0.0,23.088862,0.05,9,1,0,0,,,,,,,,
23409,44.634874,0.0,23.047589,0.05,11,1,0,0,,,,,,,,
23406,143.092012,0.0,23.046921,0.05,20,1,0,0,,,,,,,,
23407,110.602699,0.117865,23.164882,0.05,20,1,0,0,,,,,,,,
23410,145.072915,0.119375,23.122083,0.05,20,1,0,0,,,,,,,,
23413,65.347512,0.11631,23.187587,0.05,19,1,0,0,,,,,,,,
23412,74.816442,0.0,23.187587,0.05,20,1,0,0,,,,,,,,
23414,122.444598,0.130988,23.257632,0.05,20,1,0,0,,,,,,,,
23415,120.912116,0.0,23.037139,0.05,20,1,0,0,,,,,,,,
23416,74.119248,0.0,22.924057,0.05,20,1,0,0,,,,,,,,
23417,115.471961,0.0,22.8727,0.05,20,1,0,0,,,,,,,,
23418,47.024632,0.123905,22.961385,0.05,20,1,0,0,,,,,,,,
23421,21.797069,0.0,23.059458,0.05,15,1,0,0,,,,,,,,
23419,67.13815,0.103299,23.033424,0.05,20,1,0,0,,,,,,,,
23420,135.5149,0.140728,23.159383,0.05,20,1,0,0,,,,,,,,
23422,137.653825,0.113151,23.09984,0.05,20,1,0,0,,,,,,,,
23429,22.538666,0.078346,23.115495,0.05,4,1,0,0,,,,,,,,
23424,24.100705,0.0,22.901504,0.05,19,1,0,0,,,,,,,,
23423,95.140772,0.0,22.901504,0.05,20,1,0,0,,,,,,,,
23425,117.763576,0.0,23.000413,0.05,20,1,0,0,,,,,,,,
23426,66.567934,0.123245,23.088568,0.05,20,1,0,0,,,,,,,,
23427,139.043261,0.0,23.214323,0.05,20,1,0,0,,,,,,,,
23428,108.429777,0.129469,23.329814,0.05,20,1,0,0,,,,,,,,
23430,83.163594,0.099804,23.297084,0.05,20,1,0,0,,,,,,,,
23431,141.073081,0.131891,23.230832,0.05,20,1,0,0,,,,,,,,
23439,11.697695,0.144538,23.098299,0.05,3,1,0,0,,,,,,,,
23432,13.660869,0.0,23.098299,0.05,19,1,0,0,,,,,,,,
23433,132.764507,0.0,23.117104,0.05,20,1,0,0,,,,,,,,
23434,49.60122,0.0,23.255012,0.05,20,1,0,0,,,,,,,,
23437,12.506952,0.100706,23.304807,0.05,13,1,0,0,,,,,,,,
23436,29.101149,0.0,23.621935,0.05,19,1,0,0,,,,,,,,
23435,117.532711,0.125414,23.621935,0.05,20,1,0,0,,,,,,,,
23438,46.927177,0.090345,23.972908,0.05,20,1,0,0,,,,,,,,
23444,50.697046,0.119072,23.667331,0.05,14,1,0,0,,,,,,,,
23440,123.623559,0.13446,23.515463,0.05,20,1,0,0,,,,,,,,
23441,82.230692,0.0,23.515463,0.05,20,1,0,0,,,,,,,,
23449,-0.797969,0.067127,23.476142,0.05,1,1,0,0,,,,,,,,
23442,79.42165,0.0,23.476142,0.05,20,1,0,0,,,,,,,,
23443,51.615608,0.0,23.466534,0.05,20,1,0,0,,,,,,,,
23450,8.231606,0.0,23.483521,0.05,4,1,0,0,,,,,,,,
23445,78.376251,0.0,23.670431,0.05,20,1,0,0,,,,,,,,
23446,26.808899,0.108675,23.670431,0.05,20,1,0,0,,,,,,,,
23453,19.317406,0.0,23.695482,0.05,5,1,0,0,,,,,,,,
23447,139.003373,0.120779,23.573121,0.05,20,1,0,0,,,,,,,,
23456,12.960504,0.108947,23.333247,0.05,10,1,0,0,,,,,,,,
23448,90.598735,0.116807,23.215285,0.05,20,1,0,0,,,,,,,,
23452,27.264551,0.0,23.095269,0.05,19,1,0,0,,,,,,,,
23451,47.247332,0.114857,23.06785,0.05,20,1,0,0,,,,,,,,
23454,115.751406,0.0,23.099622,0.05,20,1,0,0,,,,,,,,
23455,120.278969,0.0,23.166155,0.05,20,1,0,0,,,,,,,,
23457,161.186436,0.0,23.172669,0.05,20,1,0,0,,,,,,,,
23459,57.772912,0.120501,23.433719,0.05,15,1,0,0,,,,,,,,
23458,123.030273,0.120961,23.443169,0.05,20,1,0,0,,,,,,,,
23460,86.062526,0.114876,23.224328,0.05,20,1,0,0,,,,,,,,
23464,42.882643,0.0,23.217074,0.05,12,1,0,0,,,,,,,,
23461,106.095062,0.0,23.22938,0.05,20,1,0,0,,,,,,,,
23462,125.093326,0.088985,23.280198,0.05,20,1,0,0,,,,,,,,
23463,113.231855,0.0,23.441785,0.05,20,1,0,0,,,,,,,,
23465,94.704951,0.0,23.290467,0.05,20,1,0,0,,,,,,,,
23467,5.598438,0.10811,23.290467,0.05,13,1,0,0,,,,,,,,
23474,-0.042227,0.035336,23.288267,0.05,1,1,0,0,,,,,,,,
23466,89.888687,0.119828,23.153933,0.05,20,1,0,0,,,,,,,,
23472,2.433821,0.0,23.121514,0.05,9,1,0,0,,,,,,,,
23468,108.022094,0.124432,22.946739,0.05,20,1,0,0,,,,,,,,
23469,148.166994,0.0,22.943622,0.05,20,1,0,0,,,,,,,,
23470,137.756639,0.0,22.949191,0.05,20,1,0,0,,,,,,,,
23471,56.639071,0.129823,23.045974,0.05,20,1,0,0,,,,,,,,
23473,49.372125,0.0,23.153291,0.05,20,1,0,0,,,,,,,,
23475,151.908486,0.104779,23.134008,0.05,20,1,0,0,,,,,,,,
23476,82.946302,0.119892,23.268785,0.05,20,1,0,0,,,,,,,,
23477,110.929199,0.0,23.307954,0.05,20,1,0,0,,,,,,,,
23478,95.140772,0.108301,23.517144,0.05,20,1,0,0,,,,,,,,
23479,129.16196,0.0,23.539933,0.05,20,1,0,0,,,,,,,,
23480,43.450203,0.0,23.654582,0.05,20,1,0,0,,,,,,,,
23481,131.156215,0.118767,23.725114,0.05,20,1,0,0,,,,,,,,
23482,56.655513,0.0,23.649884,0.05,20,1,0,0,,,,,,,,
23484,85.628417,0.135567,23.649884,0.05,16,1,0,0,,,,,,,,
23483,65.126035,0.095834,23.559365,0.05,20,1,0,0,,,,,,,,
23485,112.762009,0.0,23.50374,0.05,20,1,0,0,,,,,,,,
23487,71.279698,0.0,23.50374,0.05,14,1,0,0,,,,,,,,
23486,37.823165,0.115233,23.779126,0.05,20,1,0,0,,,,,,,,
23488,91.866649,0.0,23.892867,0.05,20,1,0,0,,,,,,,,
23489,112.136554,0.102438,23.957799,0.05,20,1,0,0,,,,,,,,
23490,56.694583,0.0,23.997596,0.05,16,1,0,0,,,,,,,,
23496,29.966489,0.0,23.893933,0.05,6,1,0,0,,,,,,,,
23499,-0.047969,0.0,23.824086,0.05,1,1,0,0,,,,,,,,
23491,73.597434,0.109365,23.706691,0.05,20,1,0,0,,,,,,,,
23492,64.99064,0.115883,23.624962,0.05,20,1,0,0,,,,,,,,
23493,95.104446,0.0,23.529354,0.05,20,1,0,0,,,,,,,,
23494,72.139457,0.0,23.529354,0.05,20,1,0,0,,,,,,,,
23497,19.140725,0.131417,23.574019,0.05,13,1,0,0,,,,,,,,
23495,103.75345,0.096215,23.793412,0.05,20,1,0,0,,,,,,,,
23502,43.223015,0.141348,23.81679,0.05,10,1,0,0,,,,,,,,
23498,64.603013,0.0,23.813155,0.05,18,1,0,0,,,,,,,,
23505,88.233101,0.13354,23.417487,0.05,13,1,0,0,,,,,,,,
23500,55.12923,0.0,23.417487,0.05,20,1,0,0,0.0,0.0,0.0,0.136186,0.027712,5.338,0.208,0.109218
23501,116.346763,0.110904,23.315434,0.05,20,1,0,0,,,,,,,,
23503,21.613115,0.0,23.214483,0.05,16,1,0,0,,,,,,,,
23504,91.120298,0.0,23.045556,0.05,20,1,0,0,,,,,,,,
23506,95.834166,0.108426,23.115215,0.05,20,1,0,0,,,,,,,,
23507,76.879152,0.11973,23.164993,0.05,20,1,0,0,,,,,,,,
23508,12.152608,0.0,23.21806,0.05,18,1,0,0,,,,,,,,
23511,92.127055,0.102508,23.300866,0.05,16,1,0,0,,,,,,,,
23509,29.270062,0.108237,23.289229,0.05,20,1,0,0,,,,,,,,
23510,90.664869,0.0,23.289229,0.05,20,1,0,0,,,,,,,,
23512,139.364196,0.0,23.505404,0.05,20,1,0,0,,,,,,,,
23513,121.7443,0.0,23.513561,0.05,20,1,0,0,,,,,,,,
23514,156.080476,0.101395,23.412183,0.05,20,1,0,0,,,,,,,,
23515,156.781571,0.097421,23.400674,0.05,20,1,0,0,,,,,,,,
23516,125.935858,0.0,23.393571,0.05,20,1,0,0,,,,,,,,
23517,21.248356,0.139308,23.312882,0.05,18,1,0,0,,,,,,,,
23518,102.930664,0.109127,23.095937,0.05,20,1,0,0,,,,,,,,
23522,67.379842,0.13941,23.095937,0.05,9,1,0,0,,,,,,,,
23519,161.184812,0.0,23.095937,0.05,20,1,0,0,,,,,,,,
23520,19.056085,0.0,23.170098,0.05,19,1,0,0,,,,,,,,
23526,25.826729,0.168801,23.292452,0.05,5,1,0,0,,,,,,,,
23521,66.603786,0.0,23.358633,0.05,20,1,0,0,,,,,,,,
23523,21.052852,0.112501,23.490289,0.05,16,1,0,0,,,,,,,,
23524,134.200622,0.0,23.827804,0.05,20,1,0,0,,,,,,,,
23525,78.74077,0.109714,23.759888,0.05,20,1,0,0,,,,,,,,
23530,56.230256,0.12871,23.777248,0.05,11,1,0,0,,,,,,,,
23527,76.514296,0.117441,23.581802,0.05,20,1,0,0,,,,,,,,
23528,104.467473,0.0,23.581802,0.05,20,1,0,0,,,,,,,,
23529,130.816819,0.0,23.642278,0.05,20,1,0,0,,,,,,,,
23535,5.508282,0.119711,23.477393,0.05,10,1,0,0,,,,,,,,
23531,64.318337,0.0,23.477393,0.05,20,1,0,0,,,,,,,,
23532,100.982957,0.112752,23.356787,0.05,20,1,0,0,,,,,,,,
23533,94.835133,0.0,23.341905,0.05,19,1,0,0,,,,,,,,
23534,108.496198,0.151353,23.325639,0.05,20,1,0,0,,,,,,,,
23538,13.934503,0.0,23.140909,0.05,19,1,0,0,,,,,,,,
23536,126.689248,0.102611,23.140909,0.05,20,1,0,0,,,,,,,,
23537,134.700807,0.0,23.140909,0.05,20,1,0,0,,,,,,,,
23539,65.284444,0.12575,23.032693,0.05,20,1,0,0,,,,,,,,
23540,93.169137,0.0,23.032693,0.05,20,1,0,0,,,,,,,,
23541,107.348063,0.095296,22.937214,0.05,20,1,0,0,,,,,,,,
23543,7.555675,0.117811,22.937214,0.05,13,1,0,0,,,,,,,,
23542,89.700769,0.0,23.090534,0.05,20,1,0,0,,,,,,,,
23545,33.259614,0.172846,22.953036,0.05,19,1,0,0,,,,,,,,
23544,42.330545,0.0,22.979701,0.05,20,1,0,0,,,,,,,,
23546,115.369711,0.0,22.979701,0.05,20,1,0,0,,,,,,,,
23551,1.030744,0.0,22.904258,0.05,11,1,0,0,,,,,,,,
23554,13.709372,0.0,22.870572,0.05,5,1,0,0,,,,,,,,
23547,61.440874,0.134702,22.899273,0.05,20,1,0,0,,,,,,,,
23548,72.589899,0.0,22.899273,0.05,20,1,0,0,,,,,,,,
23549,117.229772,0.121942,22.892213,0.05,20,1,0,0,,,,,,,,
23550,101.608683,0.128789,22.892213,0.05,20,1,0,0,,,,,,,,
23553,10.243548,0.0,23.290468,0.05,11,1,0,0,,,,,,,,
23552,104.323918,0.146465,23.219882,0.05,20,1,0,0,,,,,,,,
23555,151.3699,0.0,22.91518,0.05,20,1,0,0,,,,,,,,
23557,32.144878,0.125906,22.86621,0.05,18,1,0,0,,,,,,,,
23556,115.771077,0.0,22.872004,0.05,20,1,0,0,,,,,,,,
23558,146.991078,0.0,22.93217,0.05,20,1,0,0,,,,,,,,
23559,114.580986,0.100518,22.996417,0.05,20,1,0,0,,,,,,,,
23560,122.093084,0.13178,22.996417,0.05,20,1,0,0,,,,,,,,
23561,38.60459,0.0,23.376832,0.05,20,1,0,0,,,,,,,,
23566,14.229117,0.0,23.376832,0.05,5,1,0,0,,,,,,,,
23564,74.601828,0.103835,23.640652,0.05,9,1,0,0,,,,,,,,
23562,125.438791,0.112337,23.803989,0.05,20,1,0,0,,,,,,,,
23563,124.199556,0.0,23.416111,0.05,20,1,0,0,,,,,,,,
23571,5.501311,0.124151,23.416111,0.05,10,1,0,0,,,,,,,,
23565,106.75697,0.0,23.303134,0.05,20,1,0,0,,,,,,,,
23567,107.720096,0.117388,23.001593,0.05,20,1,0,0,,,,,,,,
23568,133.672083,0.116887,23.001593,0.05,20,1,0,0,,,,,,,,
23572,1.759425,0.141269,22.869307,0.05,11,1,0,0,,,,,,,,
23569,61.044521,0.0,22.892461,0.05,20,1,0,0,,,,,,,,
23570,66.78153,0.0,22.892461,0.05,20,1,0,0,,,,,,,,
23575,89.143085,0.0,23.222429,0.05,13,1,0,0,,,,,,,,
23573,122.276512,0.0,23.089005,0.05,20,1,0,0,,,,,,,,
23574,145.745706,0.132341,23.089005,0.05,20,1,0,0,,,,,,,,
23583,-0.797969,0.082527,23.054489,0.05,1,1,0,0,,,,,,,,
23581,11.122144,0.0,23.044844,0.05,8,1,0,0,,,,,,,,
23576,147.696426,0.12283,22.825634,0.05,20,1,0,0,,,,,,,,
23577,94.126618,0.127171,22.825634,0.05,20,1,0,0,,,,,,,,
23579,19.488344,0.0,22.753909,0.05,18,1,0,0,,,,,,,,
23578,110.054088,0.10797,22.725377,0.05,20,1,0,0,,,,,,,,
23580,92.739946,0.0,22.757674,0.05,20,1,0,0,,,,,,,,
23584,39.790867,0.121539,23.058897,0.05,18,1,0,0,,,,,,,,
23582,101.693681,0.0,23.044943,0.05,20,1,0,0,,,,,,,,
23585,18.291141,0.0,23.044943,0.05,17,1,0,0,,,,,,,,
23586,138.935144,0.12217,23.05355,0.05,19,1,0,0,,,,,,,,
23587,32.200036,0.110083,22.992332,0.05,20,1,0,0,,,,,,,,
23588,87.544476,0.0,22.839759,0.05,20,1,0,0,,,,,,,,
23589,122.275765,0.105054,22.725624,0.05,20,1,0,0,,,,,,,,
23590,94.043389,0.0,22.692727,0.05,20,1,0,0,,,,,,,,
23593,6.044276,0.0,22.530852,0.05,18,1,0,0,,,,,,,,
23592,54.614016,0.0,22.480995,0.05,19,1,0,0,,,,,,,,
23591,58.342042,0.124195,22.480995,0.05,20,1,0,0,,,,,,,,
23595,17.54209,0.116591,22.474484,0.05,17,1,0,0,,,,,,,,
23594,44.735991,0.124663,22.402783,0.05,19,1,0,0,,,,,,,,
23596,65.835552,0.0,21.99798,0.05,20,1,0,0,,,,,,,,
23597,121.177598,0.145378,21.792294,0.05,20,1,0,0,,,,,,,,
23600,61.502878,0.0,21.58412,0.05,9,1,0,0,,,,,,,,
23598,128.835602,0.0,21.58412,0.05,20,1,0,0,,,,,,,,
23601,27.929409,0.111056,21.144209,0.05,15,1,0,0,,,,,,,,
23608,-0.797969,0.172036,21.086459,0.05,1,1,0,0,,,,,,,,
23599,37.63982,0.0,21.062622,0.05,19,1,0,0,,,,,,,,
23604,1.703723,0.0,21.011897,0.05,14,1,0,0,,,,,,,,
23603,5.155769,0.100836,21.005152,0.05,18,1,0,0,,,,,,,,
23602,27.692725,0.14318,21.005152,0.05,19,1,0,0,,,,,,,,
23611,44.165222,0.0,20.618231,0.05,7,1,0,0,,,,,,,,
23605,147.290029,0.113514,20.618231,0.05,20,1,0,0,,,,,,,,
23610,9.069719,0.0,20.618231,0.05,10,1,0,0,,,,,,,,
23606,141.899176,0.0,20.538583,0.05,20,1,0,0,,,,,,,,
23607,115.835628,0.0,20.538583,0.05,20,1,0,0,,,,,,,,
23609,149.625109,0.127036,20.245869,0.05,20,1,0,0,,,,,,,,
23613,5.812838,0.12434,20.242384,0.05,16,1,0,0,,,,,,,,
23612,143.225419,0.10639,20.44621,0.05,20,1,0,0,,,,,,,,
23617,7.00522,0.0,20.28602,0.05,17,1,0,0,,,,,,,,
23614,74.376469,0.0,20.121747,0.05,20,1,0,0,,,,,,,,
23615,81.938515,0.097681,20.121747,0.05,20,1,0,0,,,,,,,,
23616,33.393246,0.0,20.121747,0.05,20,1,0,0,,,,,,,,
23618,128.534335,0.0,20.141723,0.05,20,1,0,0,,,,,,,,
23619,148.396929,0.102184,19.894118,0.05,20,1,0,0,,,,,,,,
23627,3.719135,0.169274,19.869154,0.05,2,1,0,0,,,,,,,,
23620,45.975965,0.116612,19.869154,0.05,20,1,0,0,,,,,,,,
23621,20.893456,0.128384,19.986649,0.05,18,1,0,0,,,,,,,,
23622,100.831278,0.0,20.208213,0.05,20,1,0,0,,,,,,,,
23623,136.230294,0.0,20.12011,0.05,20,1,0,0,,,,,,,,
23624,52.148841,0.082992,20.12011,0.05,20,1,0,0,,,,,,,,
23625,81.595626,0.0,20.12011,0.05,20,1,0,0,,,,,,,,
23626,154.250874,0.0,20.118325,0.05,20,1,0,0,,,,,,,,
23629,23.99182,0.105095,20.123091,0.05,12,1,0,0,,,,,,,,
23628,105.626285,0.089303,20.261409,0.05,20,1,0,0,,,,,,,,
23630,76.196357,0.116321,20.446108,0.05,20,1,0,0,,,,,,,,
23633,50.221265,0.147475,20.307326,0.05,17,1,0,0,,,,,,,,
23631,80.804182,0.0,20.27596,0.05,20,1,0,0,,,,,,,,
23639,-0.042238,0.101909,20.27596,0.05,1,1,0,0,,,,,,,,
23634,11.70509,0.0,20.27596,0.05,18,1,0,0,,,,,,,,
23632,109.533296,0.0,20.436285,0.05,20,1,0,0,,,,,,,,
23635,78.565933,0.0,20.470081,0.05,20,1,0,0,,,,,,,,
23636,113.65161,0.106991,20.512342,0.05,20,1,0,0,,,,,,,,
23638,19.211551,0.10069,20.757225,0.05,12,1,0,0,,,,,,,,
23637,91.154823,0.133979,21.3116,0.05,20,1,0,0,,,,,,,,
23640,78.666479,0.0,21.467287,0.05,20,1,0,0,,,,,,,,
23641,120.702693,0.105235,21.467287,0.05,20,1,0,0,,,,,,,,
23642,63.61318,0.0,21.467287,0.05,20,1,0,0,,,,,,,,
23646,10.346294,0.091376,21.520864,0.05,15,1,0,0,,,,,,,,
