episode,reward,loss,epsilon,crops,captured,val_recall,val_crops,val_score
18615,0.0,0.0511,0.05,1,2.0,,,
18616,-2.0,0.063,0.05,1,0.0,,,
18617,-1.0,0.0638,0.05,1,1.0,,,
18618,8.0,0.0536,0.05,6,20.0,,,
18619,0.0,0.0636,0.05,0,0.0,,,
18620,0.0,0.1316,0.05,0,0.0,,,
18621,-2.0,0.0517,0.05,1,0.0,,,
18622,0.0,0.0687,0.05,0,0.0,,,
18623,0.0,0.0645,0.05,0,0.0,,,
18624,0.0,0.0457,0.05,1,2.0,,,
18625,0.0,0.1047,0.05,0,0.0,,,
18626,16.0,0.0752,0.05,6,28.0,,,
18627,1.0,0.0863,0.05,1,3.0,,,
18628,15.0,0.0406,0.05,5,25.0,,,
18629,2.0,0.1031,0.05,1,4.0,,,
18630,0.0,0.0627,0.05,0,0.0,,,
18631,0.0,0.0717,0.05,0,0.0,,,
18632,-2.0,0.0795,0.05,1,0.0,,,
18633,12.0,0.0703,0.05,1,14.0,,,
18634,21.0,0.064,0.05,3,27.0,,,
18635,-2.0,0.076,0.05,2,2.0,,,
18636,0.0,0.0718,0.05,0,0.0,,,
18637,8.0,0.077,0.05,1,10.0,,,
18638,14.0,0.1106,0.05,4,22.0,,,
18639,-2.0,0.0634,0.05,1,0.0,,,
18640,-2.0,0.0878,0.05,1,0.0,,,
18641,6.0,0.0438,0.05,4,14.0,,,
18642,0.0,0.0666,0.05,0,0.0,,,
18643,-2.0,0.0618,0.05,1,0.0,,,
18644,-3.0,0.06,0.05,2,1.0,,,
18645,0.0,0.073,0.05,0,0.0,,,
18646,4.0,0.0562,0.05,3,10.0,,,
18647,0.0,0.0694,0.05,0,0.0,,,
18648,0.0,0.0496,0.05,1,2.0,,,
18649,9.0,0.0793,0.05,3,15.0,,,
18650,0.0,0.0761,0.05,0,0.0,,,
18651,-2.0,0.083,0.05,1,0.0,,,
18652,-2.0,0.0784,0.05,1,0.0,,,
18653,0.0,0.0894,0.05,0,0.0,,,
18654,-1.0,0.0808,0.05,2,3.0,,,
18655,0.0,0.0,0.05,0,0.0,,,
18656,0.0,0.065,0.05,0,0.0,,,
18657,0.0,0.081,0.05,0,0.0,,,
18658,0.0,0.0814,0.05,0,0.0,,,
18659,8.0,0.046,0.05,3,14.0,,,
18660,0.0,0.072,0.05,0,0.0,,,
18661,0.0,0.063,0.05,0,0.0,,,
18662,3.0,0.0475,0.05,4,11.0,,,
18663,12.0,0.0767,0.05,3,18.0,,,
18664,0.0,0.068,0.05,0,0.0,,,
18665,-3.0,0.0594,0.05,2,1.0,,,
18666,4.0,0.1051,0.05,3,10.0,,,
18667,-1.0,0.0538,0.05,1,1.0,,,
18668,-1.0,0.0729,0.05,1,1.0,,,
18669,-2.0,0.059,0.05,1,0.0,,,
18670,-2.0,0.0637,0.05,2,2.0,,,
18671,0.0,0.0622,0.05,0,0.0,,,
18672,-1.0,0.0596,0.05,5,9.0,,,
18673,0.0,0.1451,0.05,0,0.0,,,
18674,-1.0,0.0537,0.05,2,3.0,,,
18675,0.0,0.0747,0.05,0,0.0,,,
18676,-2.0,0.0919,0.05,1,0.0,,,
18677,1.0,0.045,0.05,1,3.0,,,
18678,3.0,0.0593,0.05,2,7.0,,,
18679,0.0,0.0568,0.05,0,0.0,,,
18680,0.0,0.0522,0.05,0,0.0,,,
18681,-2.0,0.0503,0.05,1,0.0,,,
18682,23.0,0.0724,0.05,4,31.0,,,
18683,7.0,0.0526,0.05,4,15.0,,,
18684,0.0,0.0782,0.05,0,0.0,,,
18685,4.0,0.0976,0.05,2,8.0,,,
18686,-4.0,0.088,0.05,2,0.0,,,
18687,-4.0,0.0482,0.05,2,0.0,,,
18688,-2.0,0.0753,0.05,1,0.0,,,
18689,0.0,0.0757,0.05,0,0.0,,,
18690,0.0,0.0641,0.05,0,0.0,,,
18691,0.0,0.0749,0.05,0,0.0,,,
18692,0.0,0.0595,0.05,0,0.0,,,
18693,23.0,0.0682,0.05,10,43.0,,,
18694,0.0,0.0656,0.05,0,0.0,,,
18695,3.0,0.0791,0.05,2,7.0,,,
18696,7.0,0.0887,0.05,1,9.0,,,
18697,1.0,0.0795,0.05,1,3.0,,,
18698,20.0,0.0634,0.05,6,32.0,,,
18699,9.0,0.0996,0.05,6,21.0,,,
18700,-2.0,0.0701,0.05,1,0.0,,,
18701,-3.0,0.0477,0.05,2,1.0,,,
18702,0.0,0.0687,0.05,0,0.0,,,
18703,0.0,0.0509,0.05,0,0.0,,,
18704,-6.0,0.091,0.05,3,0.0,,,
18705,-2.0,0.0746,0.05,1,0.0,,,
18706,0.0,0.0859,0.05,1,2.0,,,
18707,0.0,0.0335,0.05,0,0.0,,,
18708,23.0,0.061,0.05,7,37.0,,,
18709,-2.0,0.0451,0.05,1,0.0,,,
18710,5.0,0.0628,0.05,3,11.0,,,
18711,-1.0,0.0889,0.05,1,1.0,,,
18712,1.0,0.0532,0.05,2,5.0,,,
18713,-3.0,0.0689,0.05,3,3.0,,,
18714,0.0,0.0633,0.05,1,2.0,,,
18715,-2.0,0.0849,0.05,1,0.0,,,
18716,17.0,0.0601,0.05,6,29.0,,,
18717,30.0,0.07,0.05,6,42.0,,,
18718,3.0,0.044,0.05,3,9.0,,,
18719,0.0,0.0731,0.05,0,0.0,,,
18720,8.0,0.0636,0.05,2,12.0,,,
18721,0.0,0.0616,0.05,0,0.0,,,
18722,0.0,0.0565,0.05,0,0.0,,,
18723,0.0,0.0726,0.05,0,0.0,,,
18724,0.0,0.0521,0.05,0,0.0,,,
18725,11.0,0.0422,0.05,2,15.0,,,
18726,0.0,0.0549,0.05,8,16.0,,,
18727,-2.0,0.0596,0.05,2,2.0,,,
18728,0.0,0.0578,0.05,0,0.0,,,
18729,1.0,0.0518,0.05,1,3.0,,,
18730,-5.0,0.0493,0.05,3,1.0,,,
18731,6.0,0.0569,0.05,3,12.0,,,
18732,0.0,0.0577,0.05,1,2.0,,,
18733,2.0,0.0478,0.05,2,6.0,,,
18734,1.0,0.0741,0.05,1,3.0,,,
18735,-2.0,0.1026,0.05,1,0.0,,,
18736,0.0,0.0416,0.05,0,0.0,,,
18737,0.0,0.063,0.05,0,0.0,,,
18738,0.0,0.0551,0.05,0,0.0,,,
18739,7.0,0.0806,0.05,3,13.0,,,
18740,10.0,0.0567,0.05,2,14.0,,,
18741,35.0,0.0601,0.05,9,53.0,,,
18742,-2.0,0.0633,0.05,1,0.0,,,
18743,6.0,0.0682,0.05,4,14.0,,,
18744,7.0,0.0693,0.05,2,11.0,,,
18745,3.0,0.0471,0.05,2,7.0,,,
18746,-1.0,0.0652,0.05,1,1.0,,,
18747,-3.0,0.0967,0.05,3,3.0,,,
18748,-2.0,0.0577,0.05,3,4.0,,,
18749,9.0,0.0753,0.05,2,13.0,,,
18750,-4.0,0.0576,0.05,2,0.0,,,
18751,0.0,0.0546,0.05,0,0.0,,,
18752,-1.0,0.0695,0.05,3,5.0,,,
18753,6.0,0.067,0.05,5,16.0,,,
18754,5.0,0.0749,0.05,6,17.0,,,
18755,-4.0,0.0981,0.05,2,0.0,,,
18756,0.0,0.0553,0.05,0,0.0,,,
18757,-2.0,0.0736,0.05,5,8.0,,,
18758,-2.0,0.0776,0.05,1,0.0,,,
18759,-1.0,0.0604,0.05,1,1.0,,,
18760,0.0,0.0467,0.05,0,0.0,,,
18761,0.0,0.0536,0.05,0,0.0,,,
18762,19.0,0.0701,0.05,6,31.0,,,
18763,-2.0,0.0955,0.05,1,0.0,,,
18764,0.0,0.0671,0.05,0,0.0,,,
18765,-2.0,0.0635,0.05,1,0.0,,,
18766,0.0,0.0696,0.05,0,0.0,,,
18767,-2.0,0.0242,0.05,1,0.0,,,
18768,0.0,0.0794,0.05,1,2.0,,,
18769,0.0,0.0534,0.05,0,0.0,,,
18770,0.0,0.076,0.05,0,0.0,,,
18771,8.0,0.0786,0.05,1,10.0,,,
18772,3.0,0.0865,0.05,5,13.0,,,
18773,0.0,0.0988,0.05,1,2.0,,,
18774,6.0,0.0413,0.05,1,8.0,,,
18775,8.0,0.0604,0.05,4,16.0,,,
18776,4.0,0.0556,0.05,2,8.0,,,
18777,11.0,0.064,0.05,5,21.0,,,
18778,0.0,0.044,0.05,0,0.0,,,
18779,7.0,0.0711,0.05,6,19.0,,,
18780,-2.0,0.0679,0.05,1,0.0,,,
18781,19.0,0.076,0.05,4,27.0,,,
18782,5.0,0.0724,0.05,3,11.0,,,
18783,0.0,0.0755,0.05,0,0.0,,,
18784,0.0,0.0126,0.05,0,0.0,,,
18785,0.0,0.0735,0.05,0,0.0,,,
18786,13.0,0.0539,0.05,5,23.0,,,
18787,4.0,0.0606,0.05,6,16.0,,,
18788,-2.0,0.0753,0.05,2,2.0,,,
18789,17.0,0.0464,0.05,4,25.0,,,
18790,-4.0,0.0815,0.05,7,10.0,,,
18791,0.0,0.0436,0.05,0,0.0,,,
18792,-4.0,0.0612,0.05,2,0.0,,,
18793,0.0,0.0733,0.05,0,0.0,,,
18794,0.0,0.0798,0.05,0,0.0,,,
18795,16.0,0.0508,0.05,5,26.0,,,
18796,-1.0,0.0562,0.05,1,1.0,,,
18797,-2.0,0.0759,0.05,1,0.0,,,
18798,0.0,0.0423,0.05,0,0.0,,,
18799,0.0,0.0386,0.05,0,0.0,,,
18800,27.0,0.0938,0.05,6,39.0,,,
18801,16.0,0.0609,0.05,7,30.0,,,
18802,16.0,0.0756,0.05,9,34.0,,,
18803,-2.0,0.0438,0.05,1,0.0,,,
18804,0.0,0.0941,0.05,0,0.0,,,
18805,0.0,0.0862,0.05,0,0.0,,,
18806,0.0,0.0449,0.05,0,0.0,,,
18807,-2.0,0.084,0.05,1,0.0,,,
18808,-1.0,0.0401,0.05,2,3.0,,,
18809,-2.0,0.0967,0.05,2,2.0,,,
18810,38.0,0.07,0.05,11,60.0,,,
18811,3.0,0.0526,0.05,1,5.0,,,
18812,-2.0,0.0544,0.05,1,0.0,,,
18813,0.0,0.0502,0.05,0,0.0,,,
18814,-2.0,0.0566,0.05,1,0.0,,,
18815,3.0,0.0764,0.05,4,11.0,,,
18816,-2.0,0.0794,0.05,1,0.0,,,
18817,14.0,0.0396,0.05,7,28.0,,,
18818,0.0,0.0771,0.05,0,0.0,,,
18819,5.0,0.0726,0.05,2,9.0,,,
18820,0.0,0.0634,0.05,0,0.0,,,
18821,0.0,0.0721,0.05,0,0.0,,,
18822,6.0,0.073,0.05,3,12.0,,,
18823,0.0,0.0581,0.05,0,0.0,,,
18824,0.0,0.0643,0.05,0,0.0,,,
18825,0.0,0.0942,0.05,0,0.0,,,
18826,-2.0,0.0769,0.05,2,2.0,,,
18827,0.0,0.0595,0.05,1,2.0,,,
18828,4.0,0.0608,0.05,4,12.0,,,
18829,0.0,0.0807,0.05,0,0.0,,,
18830,0.0,0.0771,0.05,0,0.0,,,
18831,3.0,0.0642,0.05,2,7.0,,,
18832,0.0,0.0687,0.05,0,0.0,,,
18833,0.0,0.0687,0.05,0,0.0,,,
18834,19.0,0.067,0.05,6,31.0,,,
18835,0.0,0.0642,0.05,0,0.0,,,
18836,5.0,0.0531,0.05,4,13.0,,,
18837,-2.0,0.0863,0.05,2,2.0,,,
18838,-2.0,0.0693,0.05,1,0.0,,,
18839,6.0,0.077,0.05,2,10.0,,,
18840,-6.0,0.0641,0.05,3,0.0,,,
18841,1.0,0.0944,0.05,1,3.0,,,
18842,9.0,0.0872,0.05,2,13.0,,,
18843,28.0,0.0584,0.05,9,46.0,,,
18844,4.0,0.0814,0.05,2,8.0,,,
18845,0.0,0.0667,0.05,0,0.0,,,
18846,2.0,0.0495,0.05,2,6.0,,,
18847,1.0,0.0778,0.05,2,5.0,,,
18848,0.0,0.0767,0.05,0,0.0,,,
18849,15.0,0.0743,0.05,4,23.0,,,
18850,12.0,0.091,0.05,4,20.0,,,
18851,31.0,0.0885,0.05,5,41.0,,,
18852,0.0,0.0624,0.05,0,0.0,,,
18853,3.0,0.0687,0.05,3,9.0,,,
18854,10.0,0.0898,0.05,3,16.0,,,
18855,0.0,0.0447,0.05,0,0.0,,,
18856,6.0,0.0625,0.05,6,18.0,,,
18857,3.0,0.0857,0.05,1,5.0,,,
18858,0.0,0.0866,0.05,1,2.0,,,
18859,0.0,0.0709,0.05,0,0.0,,,
18860,-3.0,0.0768,0.05,2,1.0,,,
18861,-4.0,0.0762,0.05,3,2.0,,,
18862,9.0,0.0997,0.05,1,11.0,,,
18863,0.0,0.0868,0.05,0,0.0,,,
18864,0.0,0.0776,0.05,0,0.0,,,
18865,0.0,0.0723,0.05,0,0.0,,,
18866,0.0,0.0781,0.05,0,0.0,,,
18867,-2.0,0.0497,0.05,2,2.0,,,
18868,-2.0,0.0796,0.05,1,0.0,,,
18869,1.0,0.1006,0.05,1,3.0,,,
18870,-2.0,0.0799,0.05,1,0.0,,,
18871,-1.0,0.0745,0.05,1,1.0,,,
18872,0.0,0.0618,0.05,1,2.0,,,
18873,-1.0,0.0823,0.05,1,1.0,,,
18874,12.0,0.0888,0.05,5,22.0,,,
18875,0.0,0.0293,0.05,0,0.0,,,
18876,-1.0,0.0775,0.05,1,1.0,,,
18877,-2.0,0.0573,0.05,1,0.0,,,
18878,-1.0,0.0532,0.05,1,1.0,,,
18879,1.0,0.111,0.05,1,3.0,,,
18880,-2.0,0.0378,0.05,1,0.0,,,
18881,5.0,0.064,0.05,1,7.0,,,
18882,37.0,0.0703,0.05,8,53.0,,,
18883,-4.0,0.0779,0.05,2,0.0,,,
18884,0.0,0.0915,0.05,0,0.0,,,
18885,0.0,0.0729,0.05,0,0.0,,,
18886,7.0,0.0607,0.05,5,17.0,,,
18887,-1.0,0.0768,0.05,2,3.0,,,
18888,0.0,0.0779,0.05,2,4.0,,,
18889,0.0,0.094,0.05,0,0.0,,,
18890,0.0,0.0596,0.05,0,0.0,,,
18891,5.0,0.0697,0.05,7,19.0,,,
18892,3.0,0.0599,0.05,2,7.0,,,
18893,0.0,0.0441,0.05,0,0.0,,,
18894,0.0,0.0568,0.05,2,4.0,,,
18895,34.0,0.0854,0.05,7,48.0,,,
18896,-5.0,0.0833,0.05,3,1.0,,,
18897,26.0,0.0428,0.05,5,36.0,,,
18898,150.0,0.0731,0.05,15,180.0,,,
18899,0.0,0.0623,0.05,3,6.0,,,
18900,2.0,0.0897,0.05,8,18.0,,,
18901,-3.0,0.0758,0.05,2,1.0,,,
18902,0.0,0.0854,0.05,0,0.0,,,
18903,-1.0,0.0598,0.05,1,1.0,,,
18904,-1.0,0.0467,0.05,2,3.0,,,
18905,18.0,0.0701,0.05,6,30.0,,,
18906,-2.0,0.0652,0.05,1,0.0,,,
18907,0.0,0.0797,0.05,0,0.0,,,
18908,0.0,0.0619,0.05,0,0.0,,,
18909,0.0,0.0884,0.05,1,2.0,,,
18910,0.0,0.053,0.05,0,0.0,,,
18911,-4.0,0.0682,0.05,2,0.0,,,
18912,-2.0,0.0715,0.05,1,0.0,,,
18913,2.0,0.0549,0.05,1,4.0,,,
18914,-2.0,0.0732,0.05,1,0.0,,,
18915,-2.0,0.0676,0.05,1,0.0,,,
18916,0.0,0.0576,0.05,0,0.0,,,
18917,0.0,0.0482,0.05,0,0.0,,,
18918,0.0,0.0982,0.05,0,0.0,,,
18919,0.0,0.0491,0.05,0,0.0,,,
18920,0.0,0.0545,0.05,0,0.0,,,
18921,-1.0,0.0795,0.05,1,1.0,,,
18922,3.0,0.0644,0.05,1,5.0,,,
18923,-3.0,0.0615,0.05,2,1.0,,,
18924,3.0,0.0628,0.05,3,9.0,,,
18925,9.0,0.085,0.05,9,27.0,,,
18926,8.0,0.0424,0.05,1,10.0,,,
18927,-2.0,0.0619,0.05,1,0.0,,,
18928,3.0,0.0901,0.05,2,7.0,,,
18929,0.0,0.0778,0.05,3,6.0,,,
18930,31.0,0.065,0.05,7,45.0,,,
18931,-1.0,0.0604,0.05,1,1.0,,,
18932,10.0,0.0789,0.05,7,24.0,,,
18933,0.0,0.0555,0.05,0,0.0,,,
18934,-2.0,0.0519,0.05,1,0.0,,,
18935,0.0,0.0539,0.05,0,0.0,,,
18936,0.0,0.0739,0.05,1,2.0,,,
18937,0.0,0.0754,0.05,0,0.0,,,
18938,0.0,0.0421,0.05,1,2.0,,,
18939,16.0,0.0606,0.05,3,22.0,,,
18940,0.0,0.0592,0.05,0,0.0,,,
18941,2.0,0.0611,0.05,1,4.0,,,
18942,7.0,0.0286,0.05,1,9.0,,,
18943,35.0,0.0657,0.05,8,51.0,,,
18944,-2.0,0.0596,0.05,1,0.0,,,
18945,-2.0,0.062,0.05,1,0.0,,,
18946,13.0,0.0728,0.05,5,23.0,,,
18947,-2.0,0.0701,0.05,1,0.0,,,
18948,0.0,0.0624,0.05,0,0.0,,,
18949,-4.0,0.0546,0.05,2,0.0,,,
18950,0.0,0.0636,0.05,0,0.0,,,
18951,4.0,0.0578,0.05,1,6.0,,,
18952,4.0,0.0613,0.05,1,6.0,,,
18953,7.0,0.0457,0.05,4,15.0,,,
18954,-2.0,0.0657,0.05,1,0.0,,,
18955,10.0,0.0618,0.05,5,20.0,,,
18956,-2.0,0.0745,0.05,2,2.0,,,
18957,8.0,0.0609,0.05,4,16.0,,,
18958,0.0,0.0664,0.05,0,0.0,,,
18959,0.0,0.0946,0.05,0,0.0,,,
18960,2.0,0.0572,0.05,1,4.0,,,
18961,0.0,0.0647,0.05,0,0.0,,,
18962,9.0,0.0715,0.05,3,15.0,,,
18963,0.0,0.0913,0.05,1,2.0,,,
18964,-1.0,0.0724,0.05,1,1.0,,,
18965,-4.0,0.0652,0.05,2,0.0,,,
18966,-4.0,0.0704,0.05,2,0.0,,,
18967,-2.0,0.0598,0.05,1,0.0,,,
18968,0.0,0.0622,0.05,0,0.0,,,
18969,-2.0,0.059,0.05,1,0.0,,,
18970,2.0,0.0779,0.05,3,8.0,,,
18971,14.0,0.0627,0.05,5,24.0,,,
18972,33.0,0.054,0.05,14,61.0,,,
18973,0.0,0.0882,0.05,0,0.0,,,
18974,0.0,0.0597,0.05,0,0.0,,,
18975,0.0,0.0415,0.05,0,0.0,,,
18976,-2.0,0.0544,0.05,1,0.0,,,
18977,-2.0,0.0586,0.05,1,0.0,,,
18978,1.0,0.0833,0.05,2,5.0,,,
18979,-3.0,0.0772,0.05,2,1.0,,,
18980,-2.0,0.0461,0.05,1,0.0,,,
18981,-1.0,0.1103,0.05,2,3.0,,,
18982,-2.0,0.043,0.05,1,0.0,,,
18983,-4.0,0.0879,0.05,2,0.0,,,
18984,-2.0,0.0713,0.05,1,0.0,,,
18985,-4.0,0.0589,0.05,3,2.0,,,
18986,-2.0,0.0608,0.05,1,0.0,,,
18987,0.0,0.0594,0.05,0,0.0,,,
18988,4.0,0.0543,0.05,1,6.0,,,
18989,0.0,0.0793,0.05,0,0.0,,,
18990,2.0,0.0347,0.05,1,4.0,,,
18991,1.0,0.0582,0.05,1,3.0,,,
18992,-4.0,0.0531,0.05,2,0.0,,,
18993,0.0,0.0625,0.05,0,0.0,,,
18994,0.0,0.0583,0.05,0,0.0,,,
18995,0.0,0.0805,0.05,2,4.0,,,
18996,0.0,0.0417,0.05,0,0.0,,,
18997,7.0,0.0545,0.05,4,15.0,,,
18998,-2.0,0.0604,0.05,1,0.0,,,
18999,-2.0,0.0648,0.05,2,2.0,,,
19000,-2.0,0.0642,0.05,1,0.0,0.7007,4.258,0.1685
19001,135.0,0.0764,0.05,15,165.0,,,
19002,3.0,0.0672,0.05,2,7.0,,,
19003,-2.0,0.071,0.05,2,2.0,,,
19004,0.0,0.0826,0.05,0,0.0,,,
19005,0.0,0.0946,0.05,0,0.0,,,
19006,0.0,0.0403,0.05,0,0.0,,,
19007,0.0,0.0807,0.05,2,4.0,,,
19008,0.0,0.0499,0.05,0,0.0,,,
19009,0.0,0.083,0.05,0,0.0,,,
19010,-3.0,0.0651,0.05,2,1.0,,,
19011,-1.0,0.057,0.05,4,7.0,,,
19012,-2.0,0.0483,0.05,2,2.0,,,
19013,-2.0,0.0525,0.05,1,0.0,,,
19014,7.0,0.0812,0.05,2,11.0,,,
19015,0.0,0.0409,0.05,0,0.0,,,
19016,32.0,0.0534,0.05,9,50.0,,,
19017,0.0,0.0848,0.05,0,0.0,,,
19018,0.0,0.0731,0.05,0,0.0,,,
19019,-2.0,0.0589,0.05,1,0.0,,,
19020,-1.0,0.065,0.05,1,1.0,,,
19021,-5.0,0.0523,0.05,5,5.0,,,
19022,1.0,0.0663,0.05,1,3.0,,,
19023,2.0,0.0425,0.05,2,6.0,,,
19024,-2.0,0.0791,0.05,2,2.0,,,
19025,0.0,0.0558,0.05,3,6.0,,,
19026,-2.0,0.0762,0.05,1,0.0,,,
19027,0.0,0.062,0.05,0,0.0,,,
19028,0.0,0.0393,0.05,0,0.0,,,
19029,0.0,0.0495,0.05,0,0.0,,,
19030,0.0,0.0663,0.05,0,0.0,,,
19031,0.0,0.0721,0.05,0,0.0,,,
19032,8.0,0.0479,0.05,4,16.0,,,
19033,0.0,0.0827,0.05,0,0.0,,,
19034,10.0,0.0678,0.05,4,18.0,,,
19035,0.0,0.0803,0.05,0,0.0,,,
19036,0.0,0.0508,0.05,0,0.0,,,
19037,0.0,0.0561,0.05,1,2.0,,,
19038,-2.0,0.0712,0.05,1,0.0,,,
19039,7.0,0.0834,0.05,2,11.0,,,
19040,-3.0,0.0692,0.05,2,1.0,,,
19041,0.0,0.0496,0.05,0,0.0,,,
19042,21.0,0.0589,0.05,5,31.0,,,
19043,0.0,0.057,0.05,0,0.0,,,
19044,0.0,0.1209,0.05,0,0.0,,,
19045,1.0,0.0533,0.05,1,3.0,,,
19046,0.0,0.0726,0.05,0,0.0,,,
19047,0.0,0.0505,0.05,2,4.0,,,
19048,-2.0,0.056,0.05,1,0.0,,,
19049,0.0,0.047,0.05,0,0.0,,,
19050,0.0,0.0738,0.05,0,0.0,,,
19051,0.0,0.0653,0.05,0,0.0,,,
19052,-1.0,0.0771,0.05,3,5.0,,,
19053,37.0,0.0725,0.05,8,53.0,,,
19054,26.0,0.0764,0.05,6,38.0,,,
19055,22.0,0.0921,0.05,8,38.0,,,
19056,7.0,0.0716,0.05,3,13.0,,,
19057,0.0,0.0396,0.05,0,0.0,,,
19058,7.0,0.0516,0.05,2,11.0,,,
19059,20.0,0.0684,0.05,9,38.0,,,
19060,10.0,0.0595,0.05,4,18.0,,,
19061,5.0,0.0629,0.05,3,11.0,,,
19062,-2.0,0.0521,0.05,1,0.0,,,
19063,-2.0,0.0642,0.05,1,0.0,,,
19064,0.0,0.0509,0.05,1,2.0,,,
19065,-2.0,0.0551,0.05,1,0.0,,,
19066,7.0,0.0751,0.05,3,13.0,,,
19067,0.0,0.1248,0.05,2,4.0,,,
19068,0.0,0.0677,0.05,0,0.0,,,
19069,36.0,0.1031,0.05,8,52.0,,,
19070,2.0,0.0724,0.05,2,6.0,,,
19071,0.0,0.0859,0.05,0,0.0,,,
19072,2.0,0.0811,0.05,1,4.0,,,
19073,0.0,0.054,0.05,0,0.0,,,
19074,1.0,0.0607,0.05,1,3.0,,,
19075,18.0,0.0727,0.05,5,28.0,,,
19076,0.0,0.0424,0.05,0,0.0,,,
19077,-2.0,0.0595,0.05,1,0.0,,,
19078,9.0,0.0533,0.05,4,17.0,,,
19079,2.0,0.0807,0.05,3,8.0,,,
19080,1.0,0.0575,0.05,1,3.0,,,
19081,-2.0,0.0778,0.05,1,0.0,,,
19082,39.0,0.0755,0.05,8,55.0,,,
19083,0.0,0.0423,0.05,0,0.0,,,
19084,-4.0,0.0512,0.05,2,0.0,,,
19085,-2.0,0.0487,0.05,1,0.0,,,
19086,0.0,0.0723,0.05,0,0.0,,,
19087,32.0,0.0531,0.05,5,42.0,,,
19088,-1.0,0.0718,0.05,1,1.0,,,
19089,0.0,0.0381,0.05,0,0.0,,,
19090,23.0,0.0458,0.05,5,33.0,,,
19091,0.0,0.0562,0.05,3,6.0,,,
19092,0.0,0.0533,0.05,0,0.0,,,
19093,0.0,0.058,0.05,2,4.0,,,
19094,0.0,0.0591,0.05,0,0.0,,,
19095,6.0,0.0672,0.05,10,26.0,,,
19096,31.0,0.0572,0.05,9,49.0,,,
19097,-2.0,0.058,0.05,2,2.0,,,
19098,0.0,0.0681,0.05,0,0.0,,,
19099,-1.0,0.0711,0.05,1,1.0,,,
19100,0.0,0.08,0.05,0,0.0,,,
19101,0.0,0.0663,0.05,0,0.0,,,
19102,3.0,0.0429,0.05,2,7.0,,,
19103,-2.0,0.0725,0.05,1,0.0,,,
19104,-2.0,0.0578,0.05,1,0.0,,,
19105,-1.0,0.0664,0.05,1,1.0,,,
19106,0.0,0.0896,0.05,0,0.0,,,
19107,6.0,0.0857,0.05,5,16.0,,,
19108,0.0,0.0475,0.05,0,0.0,,,
19109,-2.0,0.0611,0.05,1,0.0,,,
19110,6.0,0.0627,0.05,3,12.0,,,
19111,0.0,0.0733,0.05,1,2.0,,,
19112,-4.0,0.0502,0.05,2,0.0,,,
19113,3.0,0.051,0.05,2,7.0,,,
19114,7.0,0.0789,0.05,5,17.0,,,
19115,0.0,0.0723,0.05,0,0.0,,,
19116,1.0,0.0472,0.05,1,3.0,,,
19117,0.0,0.0505,0.05,0,0.0,,,
19118,-2.0,0.0641,0.05,1,0.0,,,
19119,-3.0,0.0758,0.05,2,1.0,,,
19120,-2.0,0.0561,0.05,1,0.0,,,
19121,0.0,0.0348,0.05,1,2.0,,,
19122,-2.0,0.0409,0.05,3,4.0,,,
19123,-2.0,0.0603,0.05,1,0.0,,,
19124,-2.0,0.0636,0.05,1,0.0,,,
19125,0.0,0.0633,0.05,0,0.0,,,
19126,1.0,0.0746,0.05,2,5.0,,,
19127,-2.0,0.0813,0.05,1,0.0,,,
19128,0.0,0.055,0.05,0,0.0,,,
19129,0.0,0.0617,0.05,0,0.0,,,
19130,4.0,0.0766,0.05,1,6.0,,,
19131,-2.0,0.1078,0.05,1,0.0,,,
19132,-1.0,0.0492,0.05,2,3.0,,,
19133,0.0,0.0536,0.05,0,0.0,,,
19134,0.0,0.0553,0.05,0,0.0,,,
19135,0.0,0.0779,0.05,0,0.0,,,
19136,-2.0,0.0752,0.05,1,0.0,,,
19137,0.0,0.0484,0.05,0,0.0,,,
19138,14.0,0.0389,0.05,4,22.0,,,
19139,-1.0,0.0634,0.05,2,3.0,,,
19140,0.0,0.0459,0.05,0,0.0,,,
19141,-3.0,0.0832,0.05,2,1.0,,,
19142,0.0,0.0692,0.05,0,0.0,,,
19143,-3.0,0.0726,0.05,3,3.0,,,
19144,0.0,0.0576,0.05,0,0.0,,,
19145,-2.0,0.0607,0.05,1,0.0,,,
19146,0.0,0.0836,0.05,0,0.0,,,
19147,4.0,0.0851,0.05,1,6.0,,,
19148,-7.0,0.0492,0.05,4,1.0,,,
19149,-2.0,0.074,0.05,1,0.0,,,
19150,8.0,0.0948,0.05,3,14.0,,,
19151,0.0,0.0438,0.05,0,0.0,,,
19152,11.0,0.0663,0.05,4,19.0,,,
19153,19.0,0.0577,0.05,6,31.0,,,
19154,2.0,0.0749,0.05,2,6.0,,,
19155,-4.0,0.0794,0.05,2,0.0,,,
19156,8.0,0.0594,0.05,4,16.0,,,
19157,4.0,0.0587,0.05,3,10.0,,,
19158,-4.0,0.0685,0.05,2,0.0,,,
19159,-4.0,0.06,0.05,2,0.0,,,
19160,0.0,0.0521,0.05,0,0.0,,,
19161,-3.0,0.0565,0.05,2,1.0,,,
19162,3.0,0.0691,0.05,8,19.0,,,
19163,1.0,0.0668,0.05,1,3.0,,,
19164,-2.0,0.0819,0.05,2,2.0,,,
19165,-2.0,0.0818,0.05,1,0.0,,,
19166,-2.0,0.041,0.05,1,0.0,,,
19167,21.0,0.0764,0.05,7,35.0,,,
