episode,reward,loss,epsilon,crops,captured,val_recall,val_crops,val_score
19134,-1.0,0.0879,0.05,2,0.0,,,
19135,9.0,0.0955,0.05,8,13.0,,,
19136,-0.5,0.1225,0.05,1,0.0,,,
19137,4.0,0.1456,0.05,4,6.0,,,
19138,19.0,0.1186,0.05,6,22.0,,,
19139,-0.5,0.1106,0.05,3,1.0,,,
19140,-0.5,0.1693,0.05,1,0.0,,,
19141,-0.5,0.0944,0.05,3,1.0,,,
19142,0.0,0.0748,0.05,0,0.0,,,
19143,1.5,0.1545,0.05,3,3.0,,,
19144,0.5,0.0902,0.05,3,2.0,,,
19145,5.0,0.0857,0.05,6,8.0,,,
19146,5.5,0.1368,0.05,3,7.0,,,
19147,6.5,0.1662,0.05,3,8.0,,,
19148,-1.0,0.127,0.05,6,2.0,,,
19149,-1.0,0.1425,0.05,2,0.0,,,
19150,25.0,0.1032,0.05,8,29.0,,,
19151,4.5,0.1039,0.05,3,6.0,,,
19152,16.5,0.0978,0.05,5,19.0,,,
19153,65.0,0.0945,0.05,14,72.0,,,
19154,14.5,0.0639,0.05,3,16.0,,,
19155,10.0,0.131,0.05,6,13.0,,,
19156,15.0,0.1236,0.05,8,19.0,,,
19157,11.5,0.1142,0.05,5,14.0,,,
19158,-0.5,0.1216,0.05,3,1.0,,,
19159,-1.0,0.1357,0.05,4,1.0,,,
19160,0.0,0.1087,0.05,2,1.0,,,
19161,7.0,0.1374,0.05,6,10.0,,,
19162,15.0,0.1564,0.05,8,19.0,,,
19163,5.0,0.1385,0.05,2,6.0,,,
19164,3.5,0.1364,0.05,13,10.0,,,
19165,2.5,0.1264,0.05,3,4.0,,,
19166,5.5,0.0939,0.05,3,7.0,,,
19167,29.0,0.1542,0.05,12,35.0,,,
19168,8.0,0.0727,0.05,6,11.0,,,
19169,0.5,0.085,0.05,3,2.0,,,
19170,3.5,0.0622,0.05,3,5.0,,,
19171,34.5,0.0805,0.05,11,40.0,,,
19172,15.0,0.1027,0.05,8,19.0,,,
19173,-1.5,0.1131,0.05,3,0.0,,,
19174,0.0,0.1149,0.05,0,0.0,,,
19175,3.0,0.0857,0.05,2,4.0,,,
19176,-3.5,0.091,0.05,11,2.0,,,
19177,0.0,0.1063,0.05,2,1.0,,,
19178,6.0,0.1023,0.05,4,8.0,,,
19179,45.0,0.0942,0.05,14,52.0,,,
19180,0.5,0.1183,0.05,1,1.0,,,
19181,12.5,0.0892,0.05,5,15.0,,,
19182,8.5,0.1292,0.05,5,11.0,,,
19183,13.5,0.0987,0.05,5,16.0,,,
19184,1.0,0.1754,0.05,2,2.0,,,
19185,7.5,0.1393,0.05,5,10.0,,,
19186,-1.5,0.0793,0.05,3,0.0,,,
19187,4.0,0.0904,0.05,6,7.0,,,
19188,20.0,0.1042,0.05,8,24.0,,,
19189,6.5,0.1202,0.05,7,10.0,,,
19190,131.0,0.14,0.05,16,139.0,,,
19191,0.0,0.1002,0.05,2,1.0,,,
19192,0.5,0.1113,0.05,1,1.0,,,
19193,-0.5,0.124,0.05,1,0.0,,,
19194,5.5,0.1333,0.05,7,9.0,,,
19195,19.0,0.1314,0.05,8,23.0,,,
19196,9.5,0.1606,0.05,5,12.0,,,
19197,1.0,0.1577,0.05,4,3.0,,,
19198,134.0,0.1323,0.05,14,141.0,,,
19199,-1.5,0.0984,0.05,3,0.0,,,
19200,11.0,0.1474,0.05,8,15.0,,,
19201,-1.0,0.1045,0.05,2,0.0,,,
19202,3.0,0.1107,0.05,4,5.0,,,
19203,14.5,0.1383,0.05,9,19.0,,,
19204,19.0,0.0821,0.05,12,25.0,,,
19205,3.5,0.0861,0.05,1,4.0,,,
19206,-1.0,0.1215,0.05,2,0.0,,,
19207,-0.5,0.1192,0.05,1,0.0,,,
19208,30.0,0.1369,0.05,8,34.0,,,
19209,0.0,0.1004,0.05,8,4.0,,,
19210,0.0,0.1047,0.05,2,1.0,,,
19211,-0.5,0.0789,0.05,1,0.0,,,
19212,13.5,0.1197,0.05,5,16.0,,,
19213,14.5,0.1071,0.05,9,19.0,,,
19214,1.5,0.0404,0.05,1,2.0,,,
19215,-0.5,0.111,0.05,1,0.0,,,
19216,8.5,0.1145,0.05,5,11.0,,,
19217,-0.5,0.1497,0.05,1,0.0,,,
19218,21.5,0.1145,0.05,7,25.0,,,
19219,11.0,0.1164,0.05,2,12.0,,,
19220,-3.0,0.0889,0.05,6,0.0,,,
19221,7.0,0.0833,0.05,8,11.0,,,
19222,0.0,0.0938,0.05,2,1.0,,,
19223,16.0,0.1473,0.05,6,19.0,,,
19224,12.5,0.1321,0.05,11,18.0,,,
19225,0.5,0.1945,0.05,3,2.0,,,
19226,0.0,0.1088,0.05,0,0.0,,,
19227,7.5,0.13,0.05,5,10.0,,,
19228,-0.5,0.1825,0.05,1,0.0,,,
19229,6.0,0.1276,0.05,8,10.0,,,
19230,16.0,0.0645,0.05,8,20.0,,,
19231,15.0,0.1503,0.05,4,17.0,,,
19232,12.0,0.1118,0.05,6,15.0,,,
19233,0.0,0.0899,0.05,2,1.0,,,
19234,-1.5,0.0867,0.05,3,0.0,,,
19235,6.0,0.0901,0.05,4,8.0,,,
19236,5.5,0.116,0.05,5,8.0,,,
19237,-0.5,0.1628,0.05,1,0.0,,,
19238,-0.5,0.096,0.05,1,0.0,,,
19239,-3.5,0.0959,0.05,7,0.0,,,
19240,7.5,0.1069,0.05,9,12.0,,,
19241,2.5,0.1284,0.05,7,6.0,,,
19242,2.5,0.168,0.05,3,4.0,,,
19243,3.5,0.1168,0.05,7,7.0,,,
19244,1.5,0.0769,0.05,5,4.0,,,
19245,1.0,0.1405,0.05,6,4.0,,,
19246,6.0,0.1122,0.05,8,10.0,,,
19247,-0.5,0.1278,0.05,1,0.0,,,
19248,0.5,0.0737,0.05,1,1.0,,,
19249,6.0,0.0968,0.05,4,8.0,,,
19250,-1.0,0.1273,0.05,2,0.0,,,
19251,7.0,0.1517,0.05,2,8.0,,,
19252,1.5,0.1049,0.05,3,3.0,,,
19253,4.0,0.1467,0.05,4,6.0,,,
19254,-0.5,0.1346,0.05,1,0.0,,,
19255,1.0,0.1156,0.05,2,2.0,,,
19256,-0.5,0.1093,0.05,1,0.0,,,
19257,27.0,0.1395,0.05,12,33.0,,,
19258,12.5,0.1397,0.05,9,17.0,,,
19259,10.5,0.0896,0.05,3,12.0,,,
19260,12.5,0.1289,0.05,9,17.0,,,
19261,-0.5,0.1357,0.05,1,0.0,,,
19262,-1.5,0.1178,0.05,3,0.0,,,
19263,45.0,0.1046,0.05,14,52.0,,,
19264,-1.5,0.1267,0.05,3,0.0,,,
19265,0.0,0.2029,0.05,0,0.0,,,
19266,18.0,0.0981,0.05,2,19.0,,,
19267,-0.5,0.1296,0.05,1,0.0,,,
19268,-0.5,0.0941,0.05,1,0.0,,,
19269,0.0,0.1071,0.05,0,0.0,,,
19270,0.0,0.1376,0.05,0,0.0,,,
19271,-1.0,0.095,0.05,2,0.0,,,
19272,26.0,0.1067,0.05,6,29.0,,,
19273,0.5,0.1445,0.05,3,2.0,,,
19274,-1.0,0.0795,0.05,2,0.0,,,
19275,-0.5,0.1202,0.05,1,0.0,,,
19276,0.5,0.1186,0.05,5,3.0,,,
19277,6.5,0.1463,0.05,5,9.0,,,
19278,5.5,0.1501,0.05,5,8.0,,,
19279,8.5,0.0723,0.05,7,12.0,,,
19280,-1.5,0.1089,0.05,3,0.0,,,
19281,2.0,0.1567,0.05,4,4.0,,,
19282,31.0,0.0964,0.05,14,38.0,,,
19283,0.0,0.0996,0.05,2,1.0,,,
19284,-1.0,0.122,0.05,2,0.0,,,
19285,4.5,0.1635,0.05,3,6.0,,,
19286,8.0,0.2587,0.05,2,9.0,,,
19287,2.0,0.1467,0.05,2,3.0,,,
19288,10.5,0.1089,0.05,7,14.0,,,
19289,1.5,0.168,0.05,5,4.0,,,
19290,2.0,0.0747,0.05,6,5.0,,,
19291,-1.5,0.1357,0.05,9,3.0,,,
19292,19.0,0.1076,0.05,6,22.0,,,
19293,46.5,0.1197,0.05,7,50.0,,,
19294,4.0,0.0999,0.05,4,6.0,,,
19295,14.5,0.0887,0.05,7,18.0,,,
19296,0.0,0.1162,0.05,0,0.0,,,
19297,3.0,0.1556,0.05,4,5.0,,,
19298,1.5,0.0726,0.05,5,4.0,,,
19299,0.5,0.1142,0.05,3,2.0,,,
19300,6.0,0.1175,0.05,4,8.0,,,
19301,9.0,0.1666,0.05,4,11.0,,,
19302,12.0,0.0728,0.05,8,16.0,,,
19303,25.0,0.1235,0.05,8,29.0,,,
19304,0.5,0.1319,0.05,5,3.0,,,
19305,-3.5,0.1257,0.05,7,0.0,,,
19306,20.5,0.1869,0.05,9,25.0,,,
19307,-2.5,0.0707,0.05,5,0.0,,,
19308,-0.5,0.0987,0.05,1,0.0,,,
19309,-0.5,0.1108,0.05,1,0.0,,,
19310,17.0,0.1159,0.05,6,20.0,,,
19311,-1.5,0.079,0.05,9,3.0,,,
19312,0.5,0.157,0.05,5,3.0,,,
19313,0.0,0.187,0.05,4,2.0,,,
19314,-1.0,0.0764,0.05,2,0.0,,,
19315,-1.5,0.0663,0.05,3,0.0,,,
19316,73.0,0.1083,0.05,10,78.0,,,
19317,38.0,0.1073,0.05,12,44.0,,,
19318,2.5,0.0852,0.05,3,4.0,,,
19319,45.0,0.1311,0.05,10,50.0,,,
19320,-1.0,0.1066,0.05,2,0.0,,,
19321,16.0,0.081,0.05,10,21.0,,,
19322,0.0,0.1182,0.05,0,0.0,,,
19323,4.5,0.1192,0.05,7,8.0,,,
19324,-0.5,0.0909,0.05,1,0.0,,,
19325,11.5,0.0995,0.05,3,13.0,,,
19326,-2.0,0.0876,0.05,4,0.0,,,
19327,14.0,0.1015,0.05,8,18.0,,,
19328,0.0,0.1721,0.05,0,0.0,,,
19329,1.5,0.1541,0.05,3,3.0,,,
19330,-1.5,0.0867,0.05,3,0.0,,,
19331,-1.0,0.1203,0.05,2,0.0,,,
19332,12.5,0.0995,0.05,11,18.0,,,
19333,-0.5,0.1533,0.05,1,0.0,,,
19334,10.5,0.1185,0.05,3,12.0,,,
19335,20.0,0.1424,0.05,8,24.0,,,
19336,11.0,0.0989,0.05,6,14.0,,,
19337,62.5,0.1125,0.05,9,67.0,,,
19338,20.0,0.1186,0.05,10,25.0,,,
19339,13.5,0.1574,0.05,5,16.0,,,
19340,-0.5,0.0792,0.05,1,0.0,,,
19341,50.0,0.0874,0.05,10,55.0,,,
19342,19.5,0.1145,0.05,13,26.0,,,
19343,0.0,0.09,0.05,2,1.0,,,
19344,4.5,0.1423,0.05,3,6.0,,,
19345,20.0,0.0645,0.05,4,22.0,,,
19346,10.0,0.1149,0.05,6,13.0,,,
19347,29.5,0.1277,0.05,5,32.0,,,
19348,1.5,0.095,0.05,1,2.0,,,
19349,0.0,0.1366,0.05,0,0.0,,,
19350,0.0,0.1177,0.05,0,0.0,,,
19351,-0.5,0.1907,0.05,1,0.0,,,
19352,1.0,0.1377,0.05,2,2.0,,,
19353,-1.0,0.1021,0.05,2,0.0,,,
19354,-1.5,0.1347,0.05,3,0.0,,,
19355,27.5,0.1144,0.05,3,29.0,,,
19356,5.5,0.1148,0.05,1,6.0,,,
19357,-0.5,0.1158,0.05,1,0.0,,,
19358,19.0,0.1291,0.05,12,25.0,,,
19359,-0.5,0.1117,0.05,1,0.0,,,
19360,27.5,0.0778,0.05,7,31.0,,,
19361,7.5,0.0891,0.05,5,10.0,,,
19362,29.5,0.0963,0.05,15,37.0,,,
19363,70.5,0.1278,0.05,15,78.0,,,
19364,10.5,0.0941,0.05,3,12.0,,,
19365,13.5,0.0658,0.05,5,16.0,,,
19366,22.0,0.1179,0.05,6,25.0,,,
19367,8.5,0.1661,0.05,5,11.0,,,
19368,-1.0,0.1207,0.05,2,0.0,,,
19369,1.5,0.1159,0.05,3,3.0,,,
19370,0.0,0.1166,0.05,0,0.0,,,
19371,7.5,0.0949,0.05,5,10.0,,,
19372,0.0,0.103,0.05,4,2.0,,,
19373,-1.0,0.1229,0.05,2,0.0,,,
19374,1.5,0.1089,0.05,1,2.0,,,
19375,-1.0,0.0906,0.05,4,1.0,,,
19376,-0.5,0.1055,0.05,1,0.0,,,
19377,5.0,0.0936,0.05,8,9.0,,,
19378,11.5,0.0803,0.05,3,13.0,,,
19379,3.5,0.1234,0.05,3,5.0,,,
19380,20.5,0.1323,0.05,9,25.0,,,
19381,0.0,0.1397,0.05,4,2.0,,,
19382,24.5,0.1073,0.05,11,30.0,,,
19383,15.5,0.1028,0.05,7,19.0,,,
19384,8.0,0.1301,0.05,4,10.0,,,
19385,3.5,0.0774,0.05,1,4.0,,,
19386,4.5,0.1516,0.05,7,8.0,,,
19387,8.5,0.0748,0.05,5,11.0,,,
19388,21.0,0.1054,0.05,10,26.0,,,
19389,8.5,0.0966,0.05,5,11.0,,,
19390,4.0,0.091,0.05,2,5.0,,,
19391,0.5,0.1419,0.05,3,2.0,,,
19392,2.5,0.1378,0.05,5,5.0,,,
19393,0.0,0.1236,0.05,4,2.0,,,
19394,1.5,0.0926,0.05,3,3.0,,,
19395,43.5,0.1565,0.05,11,49.0,,,
19396,-2.5,0.0703,0.05,5,0.0,,,
19397,26.0,0.2261,0.05,8,30.0,,,
19398,12.5,0.1675,0.05,7,16.0,,,
19399,-0.5,0.0769,0.05,1,0.0,,,
19400,3.5,0.0742,0.05,7,7.0,,,
19401,28.5,0.1435,0.05,11,34.0,,,
19402,3.0,0.1216,0.05,2,4.0,,,
19403,25.5,0.0815,0.05,13,32.0,,,
19404,-0.5,0.1375,0.05,1,0.0,,,
19405,18.0,0.1486,0.05,14,25.0,,,
19406,0.0,0.1051,0.05,2,1.0,,,
19407,0.5,0.0826,0.05,3,2.0,,,
19408,-0.5,0.124,0.05,1,0.0,,,
19409,0.0,0.0195,0.05,0,0.0,,,
19410,14.5,0.0676,0.05,5,17.0,,,
19411,0.0,0.0948,0.05,2,1.0,,,
19412,7.0,0.1135,0.05,4,9.0,,,
19413,19.0,0.1828,0.05,8,23.0,,,
19414,-0.5,0.1531,0.05,1,0.0,,,
19415,1.0,0.1017,0.05,6,4.0,,,
19416,8.0,0.129,0.05,4,10.0,,,
19417,0.0,0.1098,0.05,10,5.0,,,
19418,4.5,0.0654,0.05,5,7.0,,,
19419,34.5,0.0958,0.05,11,40.0,,,
19420,4.5,0.0858,0.05,3,6.0,,,
19421,6.0,0.1215,0.05,6,9.0,,,
19422,3.5,0.1954,0.05,1,4.0,,,
19423,20.5,0.1138,0.05,7,24.0,,,
19424,9.5,0.1158,0.05,3,11.0,,,
19425,18.5,0.1085,0.05,13,25.0,,,
19426,-0.5,0.0989,0.05,1,0.0,,,
19427,2.0,0.158,0.05,2,3.0,,,
19428,58.0,0.0899,0.05,10,63.0,,,
19429,0.0,0.1079,0.05,4,2.0,,,
19430,24.0,0.1446,0.05,8,28.0,,,
19431,0.0,0.144,0.05,2,1.0,,,
19432,27.0,0.1269,0.05,12,33.0,,,
19433,85.5,0.1445,0.05,15,93.0,,,
19434,72.0,0.1343,0.05,14,79.0,,,
19435,0.0,0.0723,0.05,2,1.0,,,
19436,-0.5,0.1048,0.05,1,0.0,,,
19437,2.5,0.1288,0.05,7,6.0,,,
19438,-2.0,0.1362,0.05,4,0.0,,,
19439,22.5,0.1378,0.05,11,28.0,,,
19440,2.5,0.1135,0.05,5,5.0,,,
19441,28.5,0.0781,0.05,9,33.0,,,
19442,0.0,0.106,0.05,2,1.0,,,
19443,47.5,0.1238,0.05,13,54.0,,,
19444,30.5,0.1016,0.05,7,34.0,,,
19445,14.0,0.1047,0.05,6,17.0,,,
19446,46.5,0.0886,0.05,7,50.0,,,
19447,165.5,0.1117,0.05,15,173.0,,,
19448,0.0,0.1549,0.05,0,0.0,,,
19449,-0.5,0.1741,0.05,1,0.0,,,
19450,-1.5,0.1258,0.05,3,0.0,,,
19451,-1.5,0.1136,0.05,3,0.0,,,
19452,3.0,0.1166,0.05,6,6.0,,,
19453,-0.5,0.096,0.05,1,0.0,,,
19454,51.0,0.1018,0.05,6,54.0,,,
19455,13.5,0.104,0.05,5,16.0,,,
19456,38.0,0.0888,0.05,6,41.0,,,
19457,-1.0,0.1356,0.05,2,0.0,,,
19458,1.0,0.1281,0.05,2,2.0,,,
19459,11.0,0.1076,0.05,10,16.0,,,
19460,0.0,0.0891,0.05,0,0.0,,,
19461,12.0,0.1199,0.05,10,17.0,,,
19462,1.0,0.1355,0.05,4,3.0,,,
19463,16.0,0.101,0.05,12,22.0,,,
19464,41.0,0.1067,0.05,10,46.0,,,
19465,-1.0,0.1055,0.05,4,1.0,,,
19466,0.0,0.0811,0.05,0,0.0,,,
19467,-0.5,0.1288,0.05,1,0.0,,,
19468,-0.5,0.177,0.05,1,0.0,,,
19469,5.5,0.1253,0.05,5,8.0,,,
19470,61.5,0.1418,0.05,15,69.0,,,
19471,-0.5,0.1599,0.05,3,1.0,,,
19472,27.5,0.1399,0.05,11,33.0,,,
19473,-0.5,0.1048,0.05,1,0.0,,,
19474,32.0,0.1181,0.05,8,36.0,,,
19475,0.0,0.1303,0.05,0,0.0,,,
19476,9.5,0.1102,0.05,5,12.0,,,
19477,28.5,0.1495,0.05,7,32.0,,,
19478,31.0,0.1305,0.05,12,37.0,,,
19479,0.0,0.1029,0.05,0,0.0,,,
19480,-1.5,0.0968,0.05,3,0.0,,,
19481,0.0,0.1039,0.05,0,0.0,,,
19482,0.0,0.0873,0.05,0,0.0,,,
19483,-0.5,0.0881,0.05,1,0.0,,,
19484,1.5,0.1217,0.05,3,3.0,,,
19485,8.5,0.1343,0.05,11,14.0,,,
19486,17.0,0.0755,0.05,12,23.0,,,
19487,17.0,0.1035,0.05,10,22.0,,,
19488,43.5,0.1285,0.05,13,50.0,,,
19489,0.0,0.1377,0.05,0,0.0,,,
19490,39.0,0.105,0.05,12,45.0,,,
19491,11.5,0.141,0.05,3,13.0,,,
19492,-0.5,0.1083,0.05,1,0.0,,,
19493,0.0,0.082,0.05,0,0.0,,,
19494,9.5,0.1127,0.05,9,14.0,,,
19495,4.5,0.1621,0.05,5,7.0,,,
19496,0.0,0.1641,0.05,0,0.0,,,
19497,6.5,0.1244,0.05,5,9.0,,,
19498,5.5,0.092,0.05,7,9.0,,,
19499,10.5,0.0676,0.05,7,14.0,,,
19500,12.5,0.108,0.05,11,18.0,0.8606,7.043,0.6405
19501,-1.0,0.0981,0.05,2,0.0,,,
19502,26.0,0.0675,0.05,10,31.0,,,
19503,2.0,0.1021,0.05,4,4.0,,,
19504,37.0,0.0761,0.05,12,43.0,,,
19505,1.0,0.0891,0.05,4,3.0,,,
19506,122.0,0.1596,0.05,14,129.0,,,
19507,9.5,0.104,0.05,5,12.0,,,
19508,1.0,0.1403,0.05,2,2.0,,,
19509,7.5,0.1087,0.05,7,11.0,,,
19510,19.5,0.0951,0.05,5,22.0,,,
19511,2.0,0.1124,0.05,4,4.0,,,
19512,1.5,0.0715,0.05,5,4.0,,,
19513,26.5,0.1239,0.05,7,30.0,,,
19514,16.0,0.1346,0.05,4,18.0,,,
19515,-1.0,0.1627,0.05,4,1.0,,,
19516,-2.0,0.1404,0.05,10,3.0,,,
19517,-1.5,0.0809,0.05,5,1.0,,,
19518,-1.0,0.118,0.05,2,0.0,,,
19519,17.5,0.1298,0.05,5,20.0,,,
19520,0.0,0.1373,0.05,2,1.0,,,
19521,0.5,0.0933,0.05,1,1.0,,,
19522,-1.0,0.0657,0.05,2,0.0,,,
19523,0.5,0.0869,0.05,3,2.0,,,
19524,0.0,0.1415,0.05,0,0.0,,,
19525,3.5,0.157,0.05,5,6.0,,,
19526,32.5,0.1281,0.05,7,36.0,,,
19527,-0.5,0.1575,0.05,1,0.0,,,
19528,0.0,0.1306,0.05,0,0.0,,,
19529,3.0,0.14,0.05,4,5.0,,,
19530,8.0,0.1507,0.05,10,13.0,,,
19531,1.5,0.0971,0.05,3,3.0,,,
19532,-1.0,0.125,0.05,2,0.0,,,
19533,49.0,0.119,0.05,12,55.0,,,
19534,-1.0,0.1014,0.05,4,1.0,,,
19535,3.5,0.056,0.05,1,4.0,,,
19536,-0.5,0.1127,0.05,1,0.0,,,
19537,10.5,0.1371,0.05,7,14.0,,,
19538,1.5,0.1177,0.05,3,3.0,,,
19539,17.5,0.1244,0.05,11,23.0,,,
19540,-0.5,0.1377,0.05,1,0.0,,,
19541,-1.0,0.0905,0.05,2,0.0,,,
19542,7.5,0.1364,0.05,5,10.0,,,
19543,10.5,0.1099,0.05,7,14.0,,,
19544,-2.5,0.1194,0.05,7,1.0,,,
19545,-0.5,0.0817,0.05,5,2.0,,,
19546,-0.5,0.0631,0.05,1,0.0,,,
19547,-0.5,0.1176,0.05,1,0.0,,,
19548,0.0,0.0877,0.05,0,0.0,,,
19549,0.0,0.1169,0.05,2,1.0,,,
19550,-1.0,0.1371,0.05,4,1.0,,,
19551,-1.5,0.1353,0.05,3,0.0,,,
19552,1.5,0.0847,0.05,3,3.0,,,
19553,20.5,0.0905,0.05,11,26.0,,,
19554,0.0,0.121,0.05,2,1.0,,,
19555,0.0,0.0969,0.05,0,0.0,,,
19556,37.5,0.107,0.05,9,42.0,,,
19557,3.5,0.1073,0.05,7,7.0,,,
19558,-0.5,0.1046,0.05,1,0.0,,,
19559,31.0,0.1172,0.05,8,35.0,,,
19560,9.5,0.1659,0.05,11,15.0,,,
19561,0.0,0.08,0.05,0,0.0,,,
19562,6.5,0.1327,0.05,5,9.0,,,
19563,0.0,0.121,0.05,0,0.0,,,
19564,24.5,0.1088,0.05,9,29.0,,,
19565,3.5,0.1093,0.05,5,6.0,,,
19566,-1.0,0.1245,0.05,2,0.0,,,
19567,17.0,0.1387,0.05,6,20.0,,,
19568,-0.5,0.1368,0.05,3,1.0,,,
19569,-0.5,0.1103,0.05,1,0.0,,,
19570,27.5,0.1639,0.05,7,31.0,,,
19571,46.5,0.1405,0.05,11,52.0,,,
19572,0.0,0.0981,0.05,2,1.0,,,
19573,37.5,0.1097,0.05,11,43.0,,,
19574,8.0,0.1606,0.05,2,9.0,,,
19575,2.0,0.1197,0.05,6,5.0,,,
19576,122.0,0.1397,0.05,16,130.0,,,
19577,41.5,0.0749,0.05,13,48.0,,,
19578,-1.5,0.1086,0.05,3,0.0,,,
19579,-0.5,0.1158,0.05,1,0.0,,,
19580,6.0,0.1288,0.05,2,7.0,,,
19581,40.0,0.1217,0.05,8,44.0,,,
19582,12.5,0.18,0.05,5,15.0,,,
19583,0.5,0.2029,0.05,3,2.0,,,
19584,-0.5,0.1186,0.05,1,0.0,,,
19585,-0.5,0.079,0.05,1,0.0,,,
19586,101.0,0.1217,0.05,12,107.0,,,
19587,13.0,0.0868,0.05,10,18.0,,,
19588,-0.5,0.1363,0.05,1,0.0,,,
19589,1.5,0.0992,0.05,3,3.0,,,
19590,6.0,0.1144,0.05,10,11.0,,,
19591,1.0,0.1014,0.05,6,4.0,,,
19592,-1.0,0.137,0.05,2,0.0,,,
19593,-0.5,0.1208,0.05,1,0.0,,,
19594,-0.5,0.1118,0.05,1,0.0,,,
19595,22.0,0.0995,0.05,10,27.0,,,
19596,-1.0,0.1472,0.05,2,0.0,,,
19597,-1.5,0.1357,0.05,3,0.0,,,
19598,-1.0,0.0954,0.05,14,6.0,,,
19599,-1.0,0.1232,0.05,2,0.0,,,
19600,-0.5,0.1346,0.05,1,0.0,,,
19601,18.5,0.1321,0.05,5,21.0,,,
19602,-0.5,0.0997,0.05,1,0.0,,,
19603,17.0,0.0985,0.05,12,23.0,,,
19604,1.0,0.1009,0.05,6,4.0,,,
19605,8.5,0.084,0.05,7,12.0,,,
19606,18.5,0.0819,0.05,9,23.0,,,
19607,-0.5,0.1124,0.05,1,0.0,,,
19608,-0.5,0.1004,0.05,1,0.0,,,
19609,13.5,0.125,0.05,5,16.0,,,
19610,14.5,0.0981,0.05,7,18.0,,,
19611,-4.0,0.1312,0.05,8,0.0,,,
19612,23.5,0.0804,0.05,9,28.0,,,
19613,5.5,0.0875,0.05,9,10.0,,,
19614,4.0,0.0802,0.05,4,6.0,,,
19615,40.0,0.1532,0.05,14,47.0,,,
19616,17.0,0.0746,0.05,6,20.0,,,
19617,0.0,0.1785,0.05,4,2.0,,,
19618,47.0,0.1383,0.05,8,51.0,,,
19619,2.0,0.1189,0.05,2,3.0,,,
19620,0.0,0.1499,0.05,2,1.0,,,
19621,9.5,0.1538,0.05,3,11.0,,,
19622,21.5,0.1282,0.05,7,25.0,,,
19623,-0.5,0.1311,0.05,3,1.0,,,
19624,-1.0,0.0999,0.05,6,2.0,,,
19625,0.5,0.1382,0.05,3,2.0,,,
19626,6.5,0.1172,0.05,1,7.0,,,
19627,0.0,0.1196,0.05,8,4.0,,,
19628,32.0,0.1416,0.05,10,37.0,,,
19629,9.5,0.1637,0.05,9,14.0,,,
19630,-0.5,0.0857,0.05,1,0.0,,,
19631,40.0,0.1362,0.05,10,45.0,,,
19632,3.5,0.0987,0.05,1,4.0,,,
19633,-1.5,0.1256,0.05,3,0.0,,,
19634,-1.0,0.118,0.05,8,3.0,,,
19635,0.0,0.1663,0.05,2,1.0,,,
19636,13.5,0.0957,0.05,5,16.0,,,
19637,25.0,0.1163,0.05,8,29.0,,,
19638,0.0,0.1095,0.05,2,1.0,,,
19639,-1.5,0.0974,0.05,5,1.0,,,
19640,-1.0,0.1518,0.05,2,0.0,,,
19641,0.0,0.1712,0.05,0,0.0,,,
19642,3.0,0.088,0.05,2,4.0,,,
19643,-1.5,0.1391,0.05,3,0.0,,,
19644,0.0,0.1516,0.05,0,0.0,,,
19645,1.0,0.1146,0.05,6,4.0,,,
19646,0.0,0.1233,0.05,0,0.0,,,
19647,1.5,0.1044,0.05,7,5.0,,,
19648,2.0,0.0742,0.05,2,3.0,,,
19649,13.0,0.1161,0.05,10,18.0,,,
19650,1.5,0.1389,0.05,1,2.0,,,
19651,6.0,0.1175,0.05,12,12.0,,,
19652,9.5,0.0777,0.05,5,12.0,,,
19653,1.5,0.1027,0.05,9,6.0,,,
19654,19.5,0.1113,0.05,9,24.0,,,
19655,10.0,0.0743,0.05,8,14.0,,,
19656,3.0,0.0852,0.05,8,7.0,,,
19657,1.5,0.1125,0.05,1,2.0,,,
19658,21.5,0.1462,0.05,7,25.0,,,
19659,0.0,0.1446,0.05,0,0.0,,,
19660,19.0,0.0961,0.05,10,24.0,,,
19661,7.0,0.093,0.05,2,8.0,,,
19662,-1.5,0.1204,0.05,3,0.0,,,
19663,0.0,0.188,0.05,0,0.0,,,
19664,-0.5,0.1224,0.05,1,0.0,,,
19665,2.5,0.1531,0.05,5,5.0,,,
19666,-1.5,0.1218,0.05,5,1.0,,,
19667,23.0,0.1113,0.05,6,26.0,,,
19668,0.0,0.1323,0.05,0,0.0,,,
19669,1.0,0.0984,0.05,6,4.0,,,
19670,6.0,0.1491,0.05,6,9.0,,,
19671,2.5,0.1183,0.05,5,5.0,,,
19672,19.5,0.1286,0.05,11,25.0,,,
19673,8.0,0.1432,0.05,4,10.0,,,
19674,74.0,0.1156,0.05,14,81.0,,,
19675,3.5,0.1154,0.05,5,6.0,,,
19676,2.0,0.1585,0.05,2,3.0,,,
19677,0.0,0.0782,0.05,0,0.0,,,
19678,0.5,0.1611,0.05,1,1.0,,,
19679,1.0,0.1483,0.05,6,4.0,,,
19680,-3.5,0.096,0.05,7,0.0,,,
19681,1.5,0.118,0.05,3,3.0,,,
19682,0.0,0.0745,0.05,2,1.0,,,
19683,4.5,0.0742,0.05,3,6.0,,,
19684,59.0,0.1051,0.05,14,66.0,,,
19685,21.0,0.1412,0.05,8,25.0,,,
19686,20.0,0.1482,0.05,14,27.0,,,
19687,-0.5,0.1083,0.05,1,0.0,,,
19688,-0.5,0.057,0.05,1,0.0,,,
